timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681927123914,326,https://reqres.in/-9,200,OK,HomePage Group 1-8,text,true,,4523,530,183,263,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,326,0,276
1681927124257,108,https://reqres.in/-10,200,OK,HomePage Group 1-8,text,true,,1990,551,183,263,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,107,0,71
1681927124518,1675,https://reqres.in/-11,200,OK,HomePage Group 1-8,text,true,,9021,542,183,263,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,1674,0,79
1681927125982,989,https://reqres.in/-12,200,OK,HomePage Group 1-8,text,true,,8950,498,183,263,https://reqres.in/js/app.js,989,0,186
1681927126889,1292,https://reqres.in/-13,200,OK,HomePage Group 1-8,text,true,,115584,529,183,263,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,1289,0,949
1681927120091,40793,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-8,,false,,4693950,17813,183,263,null,1333,1919,962
1681927124542,38251,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-29,text,false,,4693529,17813,183,263,https://reqres.in/,427,0,88
1681927124542,570,https://reqres.in/-0,200,OK,HomePage Group 1-29,text,true,,30090,489,183,263,https://reqres.in/,427,0,88
1681927125258,1752,https://reqres.in/-1,200,OK,HomePage Group 1-29,text,true,,473421,496,183,263,https://js.stripe.com/v3/,1066,0,884
1681927125835,119,https://reqres.in/-2,200,OK,HomePage Group 1-29,text,true,,22914,546,183,263,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,117,0,81
1681927125691,710,https://reqres.in/-3,200,OK,HomePage Group 1-29,text,true,,20924,500,183,263,https://reqres.in/css/app.css,709,0,225
1681927125679,159,https://reqres.in/-4,200,OK,HomePage Group 1-29,text,true,,15769,527,183,263,https://m.servedby-buysellads.com/monetization.custom.js,153,0,123
1681927125677,312,https://reqres.in/-5,200,OK,HomePage Group 1-29,bin,true,,18143,501,183,263,https://reqres.in/img/logo.png,312,0,0
1681927125675,137,https://reqres.in/-6,200,OK,HomePage Group 1-29,text,true,,14980,540,183,263,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,136,0,100
1681927126800,35993,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-29,text,false,,3915372,11043,183,263,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,1482,0,1084
1681927126800,1482,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,1482,0,1084
1681927129078,108,https://reqres.in/-1,200,OK,ResDownload-Thread-187,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",107,0,64
1681927128647,1637,https://reqres.in/-2,200,OK,ResDownload-Thread-187,text,true,,4951,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,172,0,109
1681927128366,1919,https://reqres.in/-3,200,OK,ResDownload-Thread-187,text,true,,195971,606,0,0,https://codesandbox.io/static/fonts/monolisa.css,395,0,354
1681927128648,3890,https://reqres.in/-4,200,OK,ResDownload-Thread-187,text,true,,238125,616,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,3831,0,3676
1681927128648,214,https://reqres.in/-5,200,OK,ResDownload-Thread-187,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,212,0,170
1681927128370,419,https://reqres.in/-6,200,OK,ResDownload-Thread-187,text,true,,15334,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,419,0,379
1681927128886,43,https://reqres.in/-7,200,OK,ResDownload-Thread-187,text,true,,3421,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,43,0,0
1681927134102,218,https://reqres.in/-8,200,OK,ResDownload-Thread-187,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,218,0,0
1681927134492,1410,https://reqres.in/-9,200,OK,ResDownload-Thread-187,text,true,,174128,624,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,1409,0,505
1681927136531,608,https://reqres.in/-10,200,OK,ResDownload-Thread-187,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,272,0,0
1681927137730,239,https://reqres.in/-11,200,OK,ResDownload-Thread-187,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,239,0,0
1681927138365,2938,https://reqres.in/-12,200,OK,ResDownload-Thread-187,text,true,,2445090,616,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,397,0,0
1681927141324,21475,https://reqres.in/-13,200,OK,ResDownload-Thread-187,text,true,,497248,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,5145,0,4289
1681927142133,3075,https://reqres.in/-14,200,OK,ResDownload-Thread-187,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,3069,0,2455
1681927142133,2683,https://reqres.in/-15,200,OK,ResDownload-Thread-187,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,2147,0,703
1681927142517,6482,https://reqres.in/-16,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-187,text,false,,2484,0,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,0,0,6481
1681927142534,8325,https://reqres.in/-17,200,OK,ResDownload-Thread-187,text,true,,105314,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,4492,0,3775
1681927142537,10426,https://reqres.in/-18,200,OK,ResDownload-Thread-187,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,4938,0,4283
1681927126809,3270,https://reqres.in/-8,200,OK,HomePage Group 1-29,bin,true,,41850,521,183,263,https://reqres.in/img/swagger-logo-horizontal.jpeg,3269,0,1065
1681927126803,1118,https://reqres.in/-9,200,OK,HomePage Group 1-29,text,true,,4523,530,183,263,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,1118,0,1076
1681927127137,138,https://reqres.in/-10,200,OK,HomePage Group 1-29,text,true,,1988,551,183,263,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,138,0,110
1681927127642,194,https://reqres.in/-11,200,OK,HomePage Group 1-29,text,true,,9016,542,183,263,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,193,0,81
1681927127931,1358,https://reqres.in/-12,200,OK,HomePage Group 1-29,text,true,,8954,498,183,263,https://reqres.in/js/app.js,1357,0,1043
1681927130620,1599,https://reqres.in/-13,200,OK,HomePage Group 1-29,text,true,,115585,529,183,263,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,1597,0,386
1681927124541,38251,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-29,,false,,4693529,17813,183,263,null,427,11,88
1681927160494,2316,https://reqres.in/api/users,201,Created,CRUD Operations 3-148,text,true,,748,423,80,262,https://reqres.in/api/users,2316,0,0
1681927160494,2316,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-148,,true,,748,423,80,262,null,2316,0,0
1681927162314,497,Get User By ID,200,OK,CRUD Operations 3-229,text,true,,1008,370,80,262,https://reqres.in/api/users/7,497,0,0
1681927162307,505,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-223,text,true,,1419,370,80,262,https://reqres.in/api/unknown,504,0,0
1681927162307,505,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-223,,true,,1419,370,80,262,null,504,0,0
1681927162362,450,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-198,text,true,,953,372,80,262,https://reqres.in/api/unknown/2,450,0,0
1681927162362,450,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-198,,true,,953,372,80,262,null,450,1,0
1681927162310,503,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-214,text,true,,1419,370,80,262,https://reqres.in/api/unknown,501,0,0
1681927162310,503,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-214,,true,,1419,370,80,262,null,501,0,0
1681927159129,3687,Get User By ID,200,OK,CRUD Operations 3-205,text,true,,1004,371,80,262,https://reqres.in/api/users/12,3687,0,0
1681927159352,3480,Get User By ID,200,OK,CRUD Operations 3-188,text,true,,1004,371,80,262,https://reqres.in/api/users/12,3480,0,0
1681927151318,11512,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-188,,true,,5284,2329,80,262,null,8659,5,0
1681927161976,856,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-187,,true,,614,392,80,262,https://reqres.in/api/users/2,0,0,0
1681927162016,816,https://reqres.in/api/register,200,OK,HomePage Group 1-34,text,true,,697,442,182,262,https://reqres.in/api/register,816,0,0
1681927161976,856,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-187,,true,,614,392,80,262,null,0,0,0
1681927162016,816,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-34,,true,,697,442,182,262,null,816,0,0
1681927162014,821,https://reqres.in/api/register,200,OK,HomePage Group 1-24,text,true,,691,442,182,261,https://reqres.in/api/register,821,0,0
1681927162013,821,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-24,,true,,691,442,182,261,null,821,1,0
1681927162065,776,https://reqres.in/api/users,201,Created,CRUD Operations 3-156,text,true,,744,423,79,261,https://reqres.in/api/users,776,0,0
1681927162065,776,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-156,,true,,744,423,79,261,null,776,1,0
1681927162065,782,https://reqres.in/api/users,201,Created,CRUD Operations 3-199,text,true,,748,423,79,261,https://reqres.in/api/users,782,0,0
1681927162064,782,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-199,,true,,748,423,79,261,null,782,1,0
1681927162343,508,Get User By ID,200,OK,CRUD Operations 3-240,text,true,,1010,371,79,261,https://reqres.in/api/users/12,508,0,0
1681927162341,510,Get User By ID,200,OK,CRUD Operations 3-236,text,true,,1006,370,79,261,https://reqres.in/api/users/7,510,0,0
1681927160017,2844,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-151,text,true,,949,372,79,261,https://reqres.in/api/unknown/2,2844,0,0
1681927160017,2844,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-151,,true,,949,372,79,261,null,2844,0,0
1681927162035,828,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-167,text,true,,701,391,79,261,https://reqres.in/api/users/2,828,0,0
1681927162035,828,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-167,,true,,701,391,79,261,null,828,0,0
1681927162109,755,https://reqres.in/api/users,201,Created,CRUD Operations 3-196,text,true,,756,423,79,261,https://reqres.in/api/users,755,0,0
1681927162109,755,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-196,,true,,756,423,79,261,null,755,0,0
1681927124553,38246,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-25,text,false,,4693771,17813,182,261,https://reqres.in/,510,0,167
1681927124553,667,https://reqres.in/-0,200,OK,HomePage Group 1-25,text,true,,30092,489,182,261,https://reqres.in/,510,0,167
1681927125280,1157,https://reqres.in/-1,200,OK,HomePage Group 1-25,text,true,,473422,496,182,261,https://js.stripe.com/v3/,802,0,743
1681927125556,125,https://reqres.in/-2,200,OK,HomePage Group 1-25,text,true,,22926,546,182,261,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,121,0,85
1681927125554,425,https://reqres.in/-3,200,OK,HomePage Group 1-25,text,true,,20922,500,182,261,https://reqres.in/css/app.css,410,0,86
1681927125552,105,https://reqres.in/-4,200,OK,HomePage Group 1-25,text,true,,15769,527,182,261,https://m.servedby-buysellads.com/monetization.custom.js,105,0,76
1681927125550,331,https://reqres.in/-5,200,OK,HomePage Group 1-25,bin,true,,18145,501,182,261,https://reqres.in/img/logo.png,331,0,0
1681927125548,542,https://reqres.in/-6,200,OK,HomePage Group 1-25,text,true,,14980,540,182,261,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,541,0,501
1681927126792,36012,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-25,text,false,,3915584,11043,182,261,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,3295,0,1112
1681927126792,3295,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,3295,0,1112
1681927130097,1850,https://reqres.in/-1,200,OK,ResDownload-Thread-183,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",1849,0,162
1681927130099,1853,https://reqres.in/-2,200,OK,ResDownload-Thread-183,text,true,,4951,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,1853,0,155
1681927130100,1857,https://reqres.in/-3,200,OK,ResDownload-Thread-183,text,true,,195971,606,0,0,https://codesandbox.io/static/fonts/monolisa.css,1854,0,152
1681927130101,1921,https://reqres.in/-4,200,OK,ResDownload-Thread-183,text,true,,238116,616,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,1849,0,154
1681927130102,1850,https://reqres.in/-5,200,OK,ResDownload-Thread-183,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,1849,0,145
1681927130461,2074,https://reqres.in/-6,200,OK,ResDownload-Thread-183,text,true,,15336,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,2074,0,1972
1681927132988,249,https://reqres.in/-7,200,OK,ResDownload-Thread-183,text,true,,3422,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,249,0,197
1681927132048,569,https://reqres.in/-8,200,OK,ResDownload-Thread-183,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,569,0,455
1681927132634,3218,https://reqres.in/-9,200,OK,ResDownload-Thread-183,text,true,,174128,624,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,3040,0,2970
1681927136523,610,https://reqres.in/-10,200,OK,ResDownload-Thread-183,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,609,0,0
1681927137733,638,https://reqres.in/-11,200,OK,ResDownload-Thread-183,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,638,0,0
1681927138446,19796,https://reqres.in/-12,200,OK,ResDownload-Thread-183,text,true,,2445083,616,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,1064,0,589
1681927140785,2045,https://reqres.in/-13,200,OK,ResDownload-Thread-183,text,true,,497256,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,230,0,0
1681927142136,8642,https://reqres.in/-14,200,OK,ResDownload-Thread-183,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,8555,0,8060
1681927142513,7103,https://reqres.in/-15,200,OK,ResDownload-Thread-183,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,3569,0,2683
1681927142543,20262,https://reqres.in/-16,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-183,text,false,,2701,0,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,11271,0,10401
1681927142556,3182,https://reqres.in/-17,200,OK,ResDownload-Thread-183,text,true,,105314,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,2184,0,1886
1681927143415,2566,https://reqres.in/-18,200,OK,ResDownload-Thread-183,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,2545,0,1664
1681927126126,1677,https://reqres.in/-8,200,OK,HomePage Group 1-25,bin,true,,41858,521,182,261,https://reqres.in/img/swagger-logo-horizontal.jpeg,1676,0,247
1681927126802,1145,https://reqres.in/-9,200,OK,HomePage Group 1-25,text,true,,4523,530,182,261,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,1145,0,1099
1681927126921,2442,https://reqres.in/-10,200,OK,HomePage Group 1-25,text,true,,1992,551,182,261,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,2442,0,2415
1681927127806,438,https://reqres.in/-11,200,OK,HomePage Group 1-25,text,true,,9018,542,182,261,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,438,0,123
1681927128247,355,https://reqres.in/-12,200,OK,HomePage Group 1-25,text,true,,8956,498,182,261,https://reqres.in/js/app.js,355,0,0
1681927128610,3948,https://reqres.in/-13,200,OK,HomePage Group 1-25,text,true,,115584,529,182,261,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,3856,0,3523
1681927124456,38246,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-25,,false,,4693771,17813,182,261,null,510,163,167
1681927162120,750,https://reqres.in/api/register,200,OK,HomePage Group 1-72,text,true,,693,442,182,261,https://reqres.in/api/register,750,0,0
1681927162120,750,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-72,,true,,693,442,182,261,null,750,0,0
1681927162092,783,https://reqres.in/api/users,201,Created,CRUD Operations 3-220,text,true,,744,423,79,261,https://reqres.in/api/users,783,0,0
1681927162092,783,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-220,,true,,744,423,79,261,null,783,0,0
1681927162398,491,Get User By ID,304,Not Modified,CRUD Operations 3-233,,true,,634,423,79,261,https://reqres.in/api/users/10,0,0,0
1681927162400,512,Get User By ID,200,OK,CRUD Operations 3-228,text,true,,1000,371,79,261,https://reqres.in/api/users/11,512,0,0
1681927162720,234,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-150,text,true,,945,372,79,261,https://reqres.in/api/unknown/2,234,0,0
1681927162720,234,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-150,,true,,945,372,79,261,null,234,0,0
1681927162248,716,https://reqres.in/api/users,201,Created,CRUD Operations 3-183,text,true,,746,423,79,261,https://reqres.in/api/users,716,0,0
1681927162248,716,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-183,,true,,746,423,79,261,null,716,0,0
1681927162675,326,Get User By ID,304,Not Modified,CRUD Operations 3-244,,true,,640,422,79,261,https://reqres.in/api/users/7,0,0,0
1681927162250,752,https://reqres.in/api/users,201,Created,CRUD Operations 3-193,text,true,,744,423,79,261,https://reqres.in/api/users,752,0,0
1681927162249,752,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-193,,true,,744,423,79,261,null,752,1,0
1681927160674,2336,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-182,text,true,,947,372,79,261,https://reqres.in/api/unknown/2,2336,0,0
1681927160674,2336,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-182,,true,,947,372,79,261,null,2336,1,0
1681927157283,5821,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-238,text,true,,1749,375,79,261,https://reqres.in/api/users?page=2,5821,0,5497
1681927157283,5821,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-238,,true,,1749,375,79,261,null,5821,0,5497
1681927156274,6831,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-232,text,true,,1747,375,79,261,https://reqres.in/api/users?page=2,6831,0,6505
1681927156274,6831,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-232,,true,,1747,375,79,261,null,6831,0,6505
1681927162375,782,https://reqres.in/api/users,201,Created,CRUD Operations 3-217,text,true,,756,423,79,261,https://reqres.in/api/users,782,0,0
1681927162375,782,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-217,,true,,756,423,79,261,null,782,0,0
1681927162371,786,https://reqres.in/api/users,201,Created,CRUD Operations 3-209,text,true,,749,423,79,261,https://reqres.in/api/users,786,0,0
1681927162371,786,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-209,,true,,749,423,79,261,null,786,0,0
1681927155515,7685,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-226,text,true,,1741,375,79,261,https://reqres.in/api/users?page=2,7685,0,944
1681927155515,7685,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-226,,true,,1741,375,79,261,null,7685,0,944
1681927162812,403,Get User By ID,304,Not Modified,CRUD Operations 3-229,,true,,640,422,79,261,https://reqres.in/api/users/7,0,0,0
1681927156117,7190,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-231,text,true,,1749,375,79,261,https://reqres.in/api/users?page=2,7190,0,2963
1681927156116,7190,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-231,,true,,1749,375,79,261,null,7190,1,2963
1681927154831,8538,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-222,text,true,,1747,375,79,261,https://reqres.in/api/users?page=2,8537,0,1324
1681927154793,8538,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-222,,true,,1747,375,79,261,null,8537,38,1324
1681927163001,386,Get User By ID,200,OK,CRUD Operations 3-244,text,true,,1000,371,79,261,https://reqres.in/api/users/10,386,0,0
1681927162775,613,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-181,text,true,,697,391,79,261,https://reqres.in/api/users/2,613,0,0
1681927162774,613,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-181,,true,,697,391,79,261,null,613,2,0
1681927157233,6224,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-152,text,true,,1423,370,79,261,https://reqres.in/api/unknown,6224,0,0
1681927157233,6224,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-152,,true,,1423,370,79,261,null,6224,0,0
1681927162538,957,Get User By ID,200,OK,CRUD Operations 3-249,text,true,,1000,370,79,261,https://reqres.in/api/users/9,957,0,0
1681927162813,688,https://reqres.in/api/users,201,Created,CRUD Operations 3-198,text,true,,739,423,79,261,https://reqres.in/api/users,688,0,0
1681927162813,688,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-198,,true,,739,423,79,261,null,688,0,0
1681927162227,1308,Get User By ID,200,OK,CRUD Operations 3-242,text,true,,998,371,79,261,https://reqres.in/api/users/10,1308,0,0
1681927162809,726,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-148,text,true,,737,431,79,261,https://reqres.in/api/users/2,726,0,0
1681927162808,726,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-148,,true,,737,431,79,261,null,726,1,0
1681927162246,1290,Get User By ID,200,OK,CRUD Operations 3-241,text,true,,1008,371,79,261,https://reqres.in/api/users/12,1290,0,0
1681927162227,1311,Get User By ID,200,OK,CRUD Operations 3-230,text,true,,1004,371,79,261,https://reqres.in/api/users/11,1311,0,0
1681927162249,1295,Get User By ID,304,Not Modified,CRUD Operations 3-208,,true,,634,423,79,261,https://reqres.in/api/users/12,0,0,0
1681927162251,1296,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-191,text,true,,951,372,79,261,https://reqres.in/api/unknown/2,1296,0,0
1681927162251,1296,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-191,,true,,951,372,79,261,null,1296,0,0
1681927162245,1305,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-206,text,true,,1419,370,79,261,https://reqres.in/api/unknown,1305,0,0
1681927162244,1305,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-206,,true,,1419,370,79,261,null,1305,1,0
1681927162226,1325,Get User By ID,304,Not Modified,CRUD Operations 3-239,,true,,636,422,79,261,https://reqres.in/api/users/8,0,0,0
1681927128282,35273,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/embed.657d3ec68.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-48,text,false,,5557559,17831,182,261,https://reqres.in/,1089,0,770
1681927128282,1230,https://reqres.in/-0,200,OK,HomePage Group 1-48,text,true,,30100,489,182,261,https://reqres.in/,1089,0,770
1681927130382,1514,https://reqres.in/-1,200,OK,HomePage Group 1-48,text,true,,473422,496,182,261,https://js.stripe.com/v3/,1375,0,1337
1681927130384,1897,https://reqres.in/-2,200,OK,HomePage Group 1-48,text,true,,22914,546,182,261,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,1896,0,433
1681927130849,649,https://reqres.in/-3,200,OK,HomePage Group 1-48,text,true,,20924,500,182,261,https://reqres.in/css/app.css,636,0,290
1681927130850,1326,https://reqres.in/-4,200,OK,HomePage Group 1-48,text,true,,15769,527,182,261,https://m.servedby-buysellads.com/monetization.custom.js,1324,0,275
1681927130847,406,https://reqres.in/-5,200,OK,HomePage Group 1-48,bin,true,,18143,501,182,261,https://reqres.in/img/logo.png,404,0,0
1681927130848,1329,https://reqres.in/-6,200,OK,HomePage Group 1-48,text,true,,14980,540,182,261,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,1329,0,279
1681927131323,32232,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/js/embed.657d3ec68.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-48,text,false,,4779387,11061,182,261,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,297,0,81
1681927131323,297,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,297,0,81
